song_id,artist,album,title,duration,playcount,rating,rating_interpretation
13701,Superorganism,Superorganism,SPRORGNSM,3:20,5.0,undefined,never-rated
13702,Joanna Newsom,The Milk-Eyed Mender,Sprout And The Bean,4:32,4.0,0,not-rated
13703,Superchunk,No Pocky For Kitty,Sprung A Leak,3:00,,0,not-rated
13704,Hot Mulligan,you'll be fine,SPS,2:28,3.0,undefined,never-rated
13705,The National,Boxer,Squalor Victoria,3:00,,0,not-rated
13706,Born Ruffians,JUICE,Squeaky,4:37,,undefined,never-rated
13707,Ted Leo and The Pharmacists,The Tyranny Of Distance,Squeaky Fingers,3:37,,0,not-rated
13708,Fire On Fire,The Orchard,Squeeze Box,4:12,,0,not-rated
13709,Trevor Powers,Mulberry Violence,Squelch,3:29,1.0,undefined,never-rated
13710,Bloc Party,A Weekend In The City,SRXT,4:52,,0,not-rated
13711,Oh Sees,Face Stabber,S.S. Luker's Mom,2:08,1.0,undefined,never-rated
13712,3nd,world tour,SSK,4:13,19.0,undefined,never-rated
13713,Band Of Horses,Everything All The Time,St. Augustine,2:42,,0,not-rated
13714,Waxahatchee,Saint Cloud,St. Cloud,4:41,7.0,undefined,never-rated
13715,of Montreal,Skeletal Lamping,St. Exquisite's Confessions,4:35,,0,not-rated
13716,Elliott Smith,Elliott Smith,St. Ides Heaven,3:01,,0,not-rated
13717,Pet Symmetry,Vision,St. John,1:53,5.0,undefined,never-rated
13718,Ted Leo and The Pharmacists,The Tyranny Of Distance,St. John The Divine,6:38,,0,not-rated
13719,Martha,Blisters In The Pit Of My Heart,St. Paul's (Westerberg Comprehensive),2:34,5.0,undefined,never-rated
13720,Wolf Alice,Visions Of A Life,St. Purple & Green,4:21,,undefined,never-rated
13721,of Montreal,UR FUN,St. Sebastian,4:05,,undefined,never-rated
13722,Built To Spill,There's Nothing Wrong With Love,Stab,5:29,,0,not-rated
13723,Angry Angles,Angry Angles,Stab You Dead,1:07,1.0,undefined,never-rated
13724,The Mountain Goats,Beat the Champ,Stabbed to Death Outside San Juan,3:48,2.0,undefined,never-rated
13725,Swearin',Fall into the Sun,Stabilize,4:41,1.0,undefined,never-rated
13726,Titus Andronicus,The Most Lamentable Tragedy,Stable Boy,6:51,,undefined,never-rated
13727,The Prettiots,Funs Cool,Stabler,2:13,1.0,undefined,never-rated
13728,White Reaper,The World's Best American Band,The Stack,2:45,2.0,undefined,never-rated
13729,Daniel Blumberg,Minus,Stacked,4:50,7.0,undefined,never-rated
13730,The New Pornographers,Twin Cinema,Stacked Crooked,4:18,,0,not-rated
13731,of Montreal,Rune Husk,Stag to the Stable,3:34,6.0,undefined,never-rated
13732,Nirvana,Incesticide,Stain,2:41,,0,not-rated
13733,Real Estate,In Mind,Stained Glass,3:54,3.0,undefined,never-rated
13734,Be Your Own Pet,Be Your Own Pet,Stairway To Heaven,1:46,2.0,0,not-rated
13735,Waxahatchee,Ivy Tripp,Stale by Noon,2:44,3.0,undefined,never-rated
13736,Waxahatchee,Waxahatchee Katie Crutchfield 15 Ivy Tripp (Merge Media Ltd),Stale By Noon,2:44,3.0,0,not-rated
13737,Girlpool,What Chaos Is Imaginary,Stale Device,3:10,5.0,undefined,never-rated
13738,R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Stand,3:12,,0,not-rated
13739,Weezer,Weezer (Teal Album),Stand By Me,3:00,,1,thumbs-down
13740,The Flaming Lips,"The Day They Shot A Hole In The Jesus Egg: The Priest Driven Ambulance Album, Demos & Outtakes 1989-1991 [Disc 1]",Stand In Line,4:36,,0,not-rated
13741,The Flaming Lips,The Mushroom Tapes,Stand In Line (Bonus Track),6:33,,0,not-rated
13742,Okkervil River,The Stand Ins,"The Stand Ins, One",0:32,,0,not-rated
13743,Okkervil River,The Stand Ins,"The Stand Ins, Three",0:48,,0,not-rated
13744,Okkervil River,The Stand Ins,"The Stand Ins, Two",0:55,,0,not-rated
13745,Electric Light Orchestra,Out Of The Blue,Standin In The Rain,4:20,,0,not-rated
13746,Deer Tick,War Elephant,Standing At The Threshold,2:26,,0,not-rated
13747,Hüsker Dü,Zen Arcade,Standing By The Sea,3:22,,0,not-rated
13748,Wild Ones,Mirror Touch,Standing in the Back at Your Show,3:21,,undefined,never-rated
13749,Luluc,Passerby,Star,4:00,,0,not-rated
13750,The New Pornographers,Twin Cinema,Star Bodies,4:07,,0,not-rated
13751,Posture & the Grizzly,I Am Satan,Star Children,1:45,5.0,undefined,never-rated
13752,Shearwater,Animal Joy,Star Of The Age,5:00,,0,not-rated
13753,Mr. Gnome,The Heart of a Dark Star,Star Stealers,4:20,4.0,0,not-rated
13754,Tweens,Tweens,Star Studder,4:06,,0,not-rated
13755,Neko Case,Fox Confessor Brings The Flood,Star Witness,5:16,7.0,0,not-rated
13756,Petal,Magic Gone,Stardust,3:54,2.0,undefined,never-rated
13757,together PANGEA,Bulls and Roosters,Stare at the Sun,2:47,1.0,undefined,never-rated
13758,Pet Symmetry,Vision,Stare Collection,2:44,7.0,undefined,never-rated
13759,Amyl and The Sniffers,Amyl and The Sniffers,Starfire 500,3:36,9.0,undefined,never-rated
13760,The Fiery Furnaces,I'm Going Away,Staring At The Steeple,3:54,,0,not-rated
13761,Summer Cannibals,Can't Tell Me No,Staring at the Sun,2:16,,undefined,never-rated
13762,TV On The Radio,"Desperate Youth, Blood Thirsty Babes",Staring At The Sun,3:27,,0,not-rated
13763,Jeff Rosenstock,Worry,Staring Out the Window at Your Old Apartment,3:21,1.0,undefined,never-rated
13764,Electric Light Orchestra,Out Of The Blue,Starlight,4:32,,0,not-rated
13765,The Sea and Cake,Any Day,Starling,3:30,2.0,undefined,never-rated
13766,Freelance Whales,Weathervanes,Starring,3:35,3.0,0,not-rated
13767,Jets To Brazil,Orange Rhyming Dictionary,Starry Configurations,4:03,1.0,undefined,never-rated
13768,Okkervil River,The Stand Ins,Starry Stairs,4:02,,0,not-rated
13769,Au Revoir Simone,The Bird Of Music,Stars,2:59,,0,not-rated
13770,David Bowie,The Next Day [Deluxe],The Stars (Are Out Tonight),3:58,,0,not-rated
13771,Modest Mouse,The Moon & Antarctica [Bonus Tracks],The Stars Are Projectors,8:45,1.0,0,not-rated
13772,Beat Radio,"Hard Times, Go!",Stars Collided in Our Hearts,3:41,6.0,undefined,never-rated
13773,The Mountain Goats,Nine Black Poppies,Stars Fell On Alabama,2:42,4.0,0,not-rated
13774,Belle and Sebastian,If You're Feeling Sinister,The Stars Of Track And Field,4:49,1.0,0,not-rated
13775,Gorillaz,Gorillaz,Starshine,3:31,,0,not-rated
13776,Frank Ocean,channel ORANGE,Start,0:46,,0,not-rated
13777,The National,Boxer,Start A War,3:17,1.0,0,not-rated
13778,Summer Cannibals,Can't Tell Me No,Start Breaking,3:21,,undefined,never-rated
13779,Dinosaur Jr,Where You Been,Start Choppin',5:39,,0,not-rated
13780,Gogol Bordello,Gypsy Punks: Underdog World Strike,Start Wearing Purple,3:43,,0,not-rated
13781,Horse The Band,A Natural Death [Bonus Tracks],The Startling Secret Of Super Sapphire,3:19,,0,not-rated
13782,Joyero,Release the Dogs,Starts,4:20,1.0,undefined,never-rated
13783,The Body,No One Deserves Happiness,Starving Deserter,5:59,1.0,undefined,never-rated
13784,Horse Feathers,Thistled Spring,Starving Robins,3:20,1.0,0,not-rated
13785,The Decemberists,I'll Be Your Girl,Starwatcher,2:39,4.0,undefined,never-rated
13786,Bing & Ruth,No Home of the Mind,Starwood Choker,6:16,2.0,undefined,never-rated
13787,Destroyer,Trouble In Dreams,The State,3:58,2.0,0,not-rated
13788,The Spinto Band,Cool Cocoon,Static,4:01,,0,not-rated
13789,Greys,Age Hasn't Spoiled You,Static Beach,4:57,5.0,undefined,never-rated
13790,Snail Mail,Habit,Static Buzz,5:17,1.0,0,not-rated
13791,Snail Mail,Snail Mail on Audiotree Live,Static Buzz (Audiotree Live Version),5:22,1.0,undefined,never-rated
13792,The Sidekicks,Weight of Air,Static Mouth,3:12,,undefined,never-rated
13793,Chad VanGaalen,Light Information,Static Shape,4:10,7.0,undefined,never-rated
13794,Kitten Forever,7 Hearts,Static Static,1:18,1.0,undefined,never-rated
13795,Godspeed You! Black Emperor,Lift Your Skinny Fists Like Antennas To Heaven [Disc 1],Static: Terrible Canyons Of Static / Atomic Clock / Chart #3 / World Police And Friendly Fire / ...The Buildings They Are Sleeping Now,22:30,,0,not-rated
13796,Alex G,Beach Music,Station,2:34,,undefined,never-rated
13797,Death From Above 1979,Outrage! Is Now,Statues,4:36,2.0,undefined,never-rated
13798,Matt Pryor,Memento Mori,Stay,3:20,,undefined,never-rated
13799,The Pains Of Being Pure At Heart,The Pains Of Being Pure At Heart,Stay Alive,4:57,,0,not-rated
13800,Lydia,Illuminate,Stay Awake,5:07,1.0,0,not-rated
13801,Julien Baker,boygenius,Stay Down,4:01,2.0,undefined,never-rated
13802,First Aid Kit,Stay Gold,Stay Gold,4:12,,0,not-rated
13803,Brittany Howard,Jaime,Stay High,3:11,1.0,undefined,never-rated
13804,Quarterbacks,Quarterbacks,Stay In Luv,0:53,,0,not-rated
13805,Fiddlehead,Get My Mind Right,Stay In The Room,2:00,,undefined,never-rated
13806,BRONCHO,Just Enough Hip To Be Woman,Stay Loose,2:40,,undefined,never-rated
13807,Destroyer,ken (Deluxe Version),Stay Lost,2:21,1.0,undefined,never-rated
13808,Destroyer,ken (Deluxe Version),Stay Lost (Acoustic),1:57,1.0,undefined,never-rated
13809,The Feelies,In Between,Stay The Course,4:01,2.0,undefined,never-rated
13810,Cloud Nothings,Attack On Memory,Stay Useless,2:46,2.0,undefined,never-rated
13811,Okkervil River,The Silver Gymnasium,Stay Young,4:20,11.0,0,not-rated
13812,Cursive,The Ugly Organ,Staying Alive,10:04,,0,not-rated
13813,Skylar Spence,"Polyvinyl 4-Track Singles Series, Vol. 2",Staying Awake,3:59,1.0,undefined,never-rated
13814,Superchunk,I Hate Music,Staying Home,1:16,4.0,0,not-rated
13815,Cross Record,Wabi-Sabi,Steady Waves,5:04,2.0,undefined,never-rated
13816,The Tallest Man On Earth,The Tallest Man On Earth [EP],Steal Tomorrow,2:40,,0,not-rated
13817,Great Lake Swimmers,Lost Channels,Stealing Tomorrow,3:47,,0,not-rated
13818,Modest Mouse,We Were Dead Before The Ship Even Sank,Steam Engenius,4:27,,0,not-rated
13819,Sheer Mag,A Distant Call,Steel Sharpens Steel,4:02,1.0,undefined,never-rated
13820,Dan Deacon,Gliss Riffer,Steely Blues,7:34,,0,not-rated
13821,Joyero,Release the Dogs,Steepest Stairs,4:42,1.0,undefined,never-rated
13822,Jail Socks,It's Not Forever,Steering Wheel,5:43,2.0,undefined,never-rated
13823,The Mountain Goats,Goths (Deluxe Version),Stench of the Unburied,4:29,4.0,undefined,never-rated
13824,Vampire Weekend,Modern Vampires Of The City,Step,4:11,26.0,0,not-rated
13825,Someone Still Loves You Boris Yeltsin,The High Country,Step Brother City,2:45,1.0,undefined,never-rated
13826,Screaming Females,All at Once,Step Outside,4:29,3.0,undefined,never-rated
13827,BURGER RECORDS,,Step-Panther - Merry Christmas (I Don't Want To Fight Tonight) [Ramones Cover],3:11,,0,not-rated
13828,Tom Waits,Small Change,Step Right Up,5:42,,0,not-rated
13829,The Apples In Stereo,Electronic Projects for Musicians,Stephen Stephen,1:50,,0,not-rated
13830,The Avalanches,Wildflower,Stepkids,4:32,4.0,undefined,never-rated
13831,Electric Light Orchestra,Out Of The Blue,Steppin Out,4:40,,0,not-rated
13832,Eminem,Kamikaze,Stepping Stone,5:09,1.0,undefined,never-rated
13833,Ryan Pollie,Ryan Pollie,Stereo,2:40,,undefined,never-rated
13834,Sonic Youth,Sister,Stereo Sanctity,3:51,,0,not-rated
13835,M83,"Hurry Up, We're Dreaming [Disc 2]",Steve McQueen,3:49,,0,not-rated
13836,The Sidekicks,"So Long, Soggy Dog","Steve Smith, Coal Miner Jr.",1:43,,undefined,never-rated
13837,M. Ward,Migration Stories,Stevens' Snow Man,2:01,,undefined,never-rated
13838,Janelle Monáe,Dirty Computer,Stevie's Dream,0:46,1.0,undefined,never-rated
13839,Snail Mail,Habit,Stick,5:39,1.0,0,not-rated
13840,Ted Leo and The Pharmacists,The Brutalist Bricks,The Stick,1:58,,0,not-rated
13841,Dinosaur Jr,I Bet On Sky,Stick A Toe In,5:23,,0,not-rated
13842,Ty Segall,Manipulator,Stick Around,4:32,1.0,0,not-rated
13843,Snail Mail,Snail Mail on Audiotree Live,Stick (Audiotree Live Version),5:36,1.0,undefined,never-rated
13844,Palehound,Black Friday,Stick N Poke,2:25,1.0,undefined,never-rated
13845,Propagandhi,How To Clean Everything,"Stick The Fucking Flag Up Your Goddamn Ass, You Son Of A Bitch",2:51,,0,not-rated
13846,Local Natives,Gorilla Manor,Sticky Thread,3:48,,0,not-rated
13847,Stove,'s Favorite Friend,Stiff Bones,3:30,2.0,undefined,never-rated
13848,Daughter,If You Leave,Still,3:33,1.0,0,not-rated
13849,The Spook School,Could It Be Different?,Still Alive,3:13,5.0,undefined,never-rated
13850,Josh Ritter,The Historical Conquests Of Josh Ritter,Still Beating,3:48,,0,not-rated
13851,Soccer Mommy,Clean,Still Clean,4:01,1.0,undefined,never-rated
13852,Pkew Pkew Pkew,Optimal Lifestyles,Still Hangin' out After All These Years,2:02,3.0,undefined,never-rated
13853,Lucinda Williams,Car Wheels On A Gravel Road,Still I Long For Your Kiss,4:09,7.0,undefined,never-rated
13854,Katie Ellen,Still Life,Still Life,2:57,10.0,undefined,never-rated
13855,Sambassadeur,Sambassadeur,Still Life Ahead,2:58,,0,not-rated
13856,Free Cake for Every Creature,Talking Quietly of Anything With You,Still Movin',2:34,,undefined,never-rated
13857,Smith Westerns,Dye It Blonde,Still New,4:11,1.0,0,not-rated
13858,SOHN,Rennen,Still Waters,3:30,,undefined,never-rated
13859,Dirty Projectors,Bitte Orca,Stillness Is The Move,5:15,4.0,0,not-rated
13860,Alessandro Cortini,Illusion Of Time,Stills,2:50,,undefined,never-rated
13861,"Emerson, Lake & Palmer",Brain Salad Surgery (Deluxe Edition) Disc 1,Still...You Turn Me On,2:52,,0,not-rated
13862,Bowerbirds,The Clearing,Stitch the Hem,4:09,,0,not-rated
13863,BURGER RECORDS,,The Stitches - Nowhere is Everywhere,2:33,1.0,0,not-rated
13864,Miya Folick,Premonitions,Stock Image,3:53,11.0,undefined,never-rated
13865,You Say Party! We Say Die!,Hit The Floor!,Stockholm Syndrome Part 1,2:50,,0,not-rated
13866,You Say Party! We Say Die!,Hit The Floor!,Stockholm Syndrome Part 2,1:56,,0,not-rated
13867,Okkervil River,Black Sheep Boy,A Stone,5:24,3.0,0,not-rated
13868,Badly Drawn Boy,The Hour Of The Bewilderbeast,Stone On The Water,3:59,,0,not-rated
13869,Hemlock Ernst,Back At The House,Stone Soup,3:38,,undefined,never-rated
13870,Dinner,"Three EPs, 2012-2014",Stone Town (Berlin Mix),4:00,,0,not-rated
13871,STRFKR,Vault Vol. 2,Stoned 2,2:01,,undefined,never-rated
13872,Tweens,Tweens,Stoner,2:46,,0,not-rated
13873,Mike Mains & The Branches,"Calm Down, Everything Is Fine",Stones,4:38,,0,not-rated
13874,Okay Kaya,Watch This Liquid Pour Itself,Stonethrow,2:38,,undefined,never-rated
13875,Rival Sons,Feral Roots,Stood By Me,4:05,,undefined,never-rated
13876,Die Antwoord,Mount Ninji and da Nice Time Kid,Stoopid Rich,3:05,1.0,undefined,never-rated
13877,Against Me!,New Wave,Stop,2:34,,0,not-rated
13878,Nana Grizol,Love It Love It,Stop And Smell Thee Roses,2:12,,0,not-rated
13879,Pavement,"Crooked Rain, Crooked Rain",Stop Breathin,4:28,1.0,0,not-rated
13880,Tegan And Sara,Love You to Death,Stop Desire,3:17,1.0,undefined,never-rated
13881,Shearwater and Sharon Van Etten,Stop Draggin' My Heart Around,Stop Draggin' My Heart Around,3:47,41.0,0,not-rated
13882,Ariel Pink's Haunted Graffiti,Underground,Stop Grazing My Heart,1:31,1.0,undefined,never-rated
13883,Belle & Sebastian,The Third Eye Centre,"Stop, Look And Listen",7:05,,0,not-rated
13884,Car Seat Headrest,Twin Fantasy,Stop Smoking (We Love You),1:29,3.0,undefined,never-rated
13885,The Black Keys,El Camino,Stop Stop,3:29,,0,not-rated
13886,Miya Folick,Premonitions,Stop Talking,2:45,11.0,undefined,never-rated
13887,Johnny Foreigner,You Can Do Better,Stop Talking About Ghosts,2:30,,0,not-rated
13888,tUnE-yArDs,Nikki Nack,Stop That Man,3:32,,0,not-rated
13889,Built To Spill,Perfect From Now On,Stop The Show,6:27,,0,not-rated
13890,BRONCHO,Just Enough Hip To Be Woman,Stop Tricking,2:16,,undefined,never-rated
13891,Radiohead,Pablo Honey,Stop Whispering,5:26,,0,not-rated
13892,Doves,Some Cities,The Storm,4:52,,0,not-rated
13893,Mr. Gnome,The Heart of a Dark Star,Storm,2:39,,0,not-rated
13894,Godspeed You! Black Emperor,Lift Your Skinny Fists Like Antennas To Heaven [Disc 1],"Storm: Lift Yr. Skinny Fists Like Antennas To Heaven / Gathering Storm / ""Welcome To Barco Am/Pm..."" / Cancer Towers On Holy Road Hi-Way",22:27,,0,not-rated
13895,The Love Junkies,The Love Junkies (Radio Promo),Storm Troopers,3:18,,0,not-rated
13896,Lovedrug,(II),Storms,4:08,,undefined,never-rated
13897,La Sera,Hour Of The Dawn,Storm's End,2:33,1.0,0,not-rated
13898,Tom Waits,Glitter And Doom Live [Disc 1],Story [Live],2:02,,0,not-rated
13899,Brideshore,Pass You By,Story Never Told,5:03,2.0,undefined,never-rated
13900,Daniel Johnston,Late Great Daniel Johnston: The Originals [Disc 2],The Story Of An Artist,4:57,,0,not-rated
13901,M. Ward,Late Great Daniel Johnston [Disc 1] (The Covers),Story Of An Artist,4:21,,0,not-rated
13902,Paul Simon,Graceland (25th Anniversary Edition),"The Story Of ""Graceland"" (As Told by Paul Simon)",9:36,,0,not-rated
13903,Yo La Tengo,President Yo La Tengo/New Wave Hot Dogs,The Story Of Jazz,3:34,,0,not-rated
13904,Purple Mountains,Purple Mountains,Storyline Fever,4:46,1.0,undefined,never-rated
13905,Ted Leo and The Pharmacists,The Tyranny Of Distance,Stove By A Whale,7:58,,0,not-rated
13906,Camp Cope,Camp Cope,Stove Lighter,4:20,17.0,5,thumbs-up
13907,A Place To Bury Strangers,Transfixiation,Straight,3:22,,0,not-rated
13908,Sleigh Bells,Treats,Straight A's,1:32,4.0,0,not-rated
13909,Washed Out,Just Tell Me That You Want Me ‒ A Tribute To Fleetwood Mac,Straight Back,3:44,,0,not-rated
13910,Yo La Tengo,Electr-O-Pura,(Straight Down To The) Bitter End,3:58,,0,not-rated
13911,Deer Tick,Born on Flag Day,Straight into a Storm,3:30,,0,not-rated
13912,Deer Tick,More Fuel For The Fire - EP,"Straight Into A Storm (Live From The Visulite Theatre, Charlotte, NC)",3:15,,0,not-rated
13913,The Fiery Furnaces,Blueberry Boat,Straight Street,5:01,,0,not-rated
13914,Titus Andronicus,The Most Lamentable Tragedy,Stranded ( On My Own ),4:23,,undefined,never-rated
13915,Big Thief,U.F.O.F.,Strange,3:41,3.0,undefined,never-rated
13916,Will Oldham,Songs of Love and Horror,Strange Affair,3:23,,undefined,never-rated
13917,Deer Tick,Mayonnaise,"Strange, Awful Feeling",2:35,2.0,undefined,never-rated
13918,Miya Folick,Strange Darling - EP,Strange Darling,3:42,2.0,undefined,never-rated
13919,Father John Misty,"I Love You, Honeybear",Strange Encounter,4:19,,0,not-rated
13920,"Bonnie ""Prince"" Billy",The Letting Go,Strange Form Of Life,3:46,1.0,0,not-rated
13921,The Airborne Toxic Event,All At Once,Strange Girl,3:25,,0,not-rated
13922,Beat Radio,"Hard Times, Go!",Strange Harmonies,3:40,9.0,undefined,never-rated
13923,TORRES,,Strange Hellos,3:55,2.0,0,not-rated
13924,Electric Light Orchestra,Face The Music,Strange Magic,4:30,,0,not-rated
13925,St. Vincent,Strange Mercy,Strange Mercy,4:29,,0,not-rated
13926,Yeasayer,Odd Blood,Strange Reunions,2:36,,0,not-rated
13927,The Apples In Stereo,Travellers In Space And Time,Strange Solar System,1:00,,0,not-rated
13928,The Black Keys,Attack & Release,Strange Times,3:10,12.0,0,not-rated
13929,Caveman,Caveman,Strange to Suffer,1:52,1.0,0,not-rated
13930,Silver Jews,"Lookout Mountain, Lookout Sea","Strange Victory, Strange Defeat",2:43,,0,not-rated
13931,Greys,Outer Heaven,Strange World,4:40,2.0,undefined,never-rated
13932,Cloud Nothings,Life Without Sound,Strange Year,3:27,2.0,undefined,never-rated
13933,Joan of Arc,He's Got the Whole This Land Is Your Land in His Hands,Stranged That Egg Yolk,4:38,,undefined,never-rated
13934,Blood Red Shoes,Blood Red Shoes (Deluxe Edition),Stranger,3:59,,0,not-rated
13935,Ghostland Observatory,Paparazzi Lightning,Stranger Lover,3:40,,0,not-rated
13936,Sun Kil Moon,Common as Light and Love Are Red Valleys of Blood,Stranger Than Paradise,12:23,2.0,undefined,never-rated
13937,Local Natives,Gorilla Manor,Stranger Thread,5:46,,0,not-rated
13938,Paul Simon,Stranger To Stranger,Stranger To Stranger,4:33,,undefined,never-rated
13939,Twin Peaks,Wild Onion,Stranger World,1:13,2.0,undefined,never-rated
13940,The Kinks,"Lola Versus Powerman And The Money-Go-Round, Part One + Percy (Deluxe Edition)",Strangers (Stereo) [2014 Remastered Version],3:18,1.0,undefined,never-rated
13941,The War On Drugs,A Deeper Understanding,Strangest Thing,6:41,5.0,undefined,never-rated
